Year,GrandPrix,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Position
2025,Australian Grand Prix,LAW,Red Bull Racing,9.0,4.0,INTERMEDIATE,8.0,98.439,35.232,20.72,42.487,256.0,298.0,277.0,235.0,1,True,15.9,19.1,76.0,False,2.5,16.0
2025,Australian Grand Prix,BEA,Haas F1 Team,9.0,4.0,INTERMEDIATE,5.0,98.564,35.336,20.785,42.443,248.0,295.0,276.0,223.0,1,True,15.9,19.1,76.0,False,2.5,17.0
2025,Australian Grand Prix,NOR,McLaren,10.0,4.0,INTERMEDIATE,10.0,92.13,32.775,19.521,39.834,258.0,289.0,279.0,280.0,1,True,15.9,19.1,74.0,False,4.3,1.0
2025,Australian Grand Prix,VER,Red Bull Racing,10.0,4.0,INTERMEDIATE,10.0,92.65,33.117,19.414,40.119,259.0,302.0,278.0,263.0,1,True,15.9,19.1,74.0,False,4.3,2.0
2025,Australian Grand Prix,PIA,McLaren,10.0,4.0,INTERMEDIATE,10.0,92.672,33.169,19.497,40.006,258.0,294.0,282.0,280.0,1,True,15.9,19.1,74.0,False,4.3,3.0
2025,Australian Grand Prix,RUS,Mercedes,10.0,4.0,INTERMEDIATE,10.0,93.587,33.442,19.662,40.483,261.0,300.0,281.0,276.0,1,True,15.9,19.1,74.0,False,4.3,4.0
2025,Australian Grand Prix,LEC,Ferrari,10.0,4.0,INTERMEDIATE,10.0,93.539,33.253,19.497,40.789,257.0,302.0,280.0,260.0,1,True,15.9,19.1,74.0,False,4.3,5.0
2025,Australian Grand Prix,TSU,Racing Bulls,10.0,4.0,INTERMEDIATE,10.0,94.433,33.907,19.654,40.872,258.0,303.0,279.0,253.0,1,True,15.9,19.1,74.0,False,4.3,6.0
2025,Australian Grand Prix,ALB,Williams,10.0,4.0,INTERMEDIATE,8.0,94.494,33.776,19.742,40.976,261.0,306.0,284.0,234.0,1,True,15.9,19.1,74.0,False,4.3,7.0
2025,Australian Grand Prix,HAM,Ferrari,10.0,4.0,INTERMEDIATE,10.0,95.107,33.954,19.89,41.263,258.0,297.0,280.0,246.0,1,True,15.9,19.1,74.0,False,4.3,8.0
2025,Australian Grand Prix,GAS,Alpine,10.0,4.0,INTERMEDIATE,10.0,95.527,34.369,19.784,41.374,252.0,298.0,277.0,255.0,1,True,15.9,19.1,74.0,False,4.3,9.0
2025,Australian Grand Prix,ALO,Aston Martin,10.0,4.0,INTERMEDIATE,10.0,95.569,34.31,19.907,41.352,256.0,302.0,280.0,254.0,1,True,15.9,19.1,74.0,False,4.3,10.0
2025,Australian Grand Prix,STR,Aston Martin,10.0,4.0,INTERMEDIATE,6.0,95.14,34.318,20.098,40.724,256.0,300.0,279.0,264.0,1,True,15.9,19.1,74.0,False,4.3,11.0
2025,Australian Grand Prix,HUL,Kick Sauber,10.0,4.0,INTERMEDIATE,10.0,95.044,34.233,19.802,41.009,254.0,303.0,281.0,259.0,1,True,15.9,19.1,74.0,False,4.3,12.0
2025,Australian Grand Prix,ANT,Mercedes,10.0,4.0,INTERMEDIATE,10.0,95.27,34.187,19.577,41.506,260.0,312.0,282.0,271.0,1,True,15.9,19.1,74.0,False,4.3,13.0
2025,Australian Grand Prix,BOR,Kick Sauber,10.0,4.0,INTERMEDIATE,10.0,95.625,33.964,20.03,41.631,257.0,298.0,278.0,274.0,1,True,15.9,19.1,74.0,False,4.3,14.0
2025,Australian Grand Prix,OCO,Haas F1 Team,10.0,4.0,INTERMEDIATE,6.0,96.474,34.541,20.181,41.752,254.0,294.0,278.0,246.0,1,True,15.9,19.1,74.0,False,4.3,15.0
2025,Australian Grand Prix,LAW,Red Bull Racing,10.0,4.0,INTERMEDIATE,9.0,96.614,34.497,20.047,42.07,258.0,298.0,277.0,276.0,1,True,15.9,19.1,74.0,False,4.3,16.0
2025,Australian Grand Prix,BEA,Haas F1 Team,10.0,4.0,INTERMEDIATE,6.0,96.411,34.465,20.346,41.6,251.0,295.0,277.0,253.0,1,True,15.9,19.1,74.0,False,4.3,17.0
2025,Australian Grand Prix,NOR,McLaren,11.0,4.0,INTERMEDIATE,11.0,92.189,32.971,19.542,39.676,258.0,291.0,278.0,278.0,1,False,16.0,19.1,74.0,False,3.6,1.0
2025,Australian Grand Prix,VER,Red Bull Racing,11.0,4.0,INTERMEDIATE,11.0,92.453,33.017,19.392,40.044,259.0,301.0,276.0,272.0,1,True,16.0,19.1,74.0,False,3.6,2.0
2025,Australian Grand Prix,PIA,McLaren,11.0,4.0,INTERMEDIATE,11.0,91.959,32.814,19.223,39.922,264.0,297.0,281.0,271.0,1,True,16.0,19.1,74.0,False,3.6,3.0
2025,Australian Grand Prix,RUS,Mercedes,11.0,4.0,INTERMEDIATE,11.0,93.347,33.297,19.554,40.496,263.0,299.0,281.0,281.0,1,True,16.0,19.1,74.0,False,3.6,4.0
2025,Australian Grand Prix,LEC,Ferrari,11.0,4.0,INTERMEDIATE,11.0,94.251,33.495,19.791,40.965,259.0,297.0,278.0,263.0,1,False,16.0,19.1,74.0,False,3.6,5.0
2025,Australian Grand Prix,TSU,Racing Bulls,11.0,4.0,INTERMEDIATE,11.0,94.136,33.605,19.643,40.888,262.0,303.0,278.0,257.0,1,True,16.0,19.1,74.0,False,3.6,6.0
2025,Australian Grand Prix,ALB,Williams,11.0,4.0,INTERMEDIATE,9.0,94.206,33.54,19.704,40.962,262.0,306.0,283.0,252.0,1,True,16.0,19.1,74.0,False,3.6,7.0
2025,Australian Grand Prix,HAM,Ferrari,11.0,4.0,INTERMEDIATE,11.0,94.299,33.496,19.828,40.975,262.0,297.0,278.0,258.0,1,True,16.0,19.1,74.0,False,3.6,8.0
2025,Australian Grand Prix,GAS,Alpine,11.0,4.0,INTERMEDIATE,11.0,94.702,33.715,19.771,41.216,252.0,293.0,279.0,261.0,1,True,16.0,19.1,74.0,False,3.6,9.0
